GPU: NVIDIA GeForce RTX 3080 Ti
GPU memory: 12038.19 MB
Epoch [100/200000] Training Loss: 0.00246562 Testing Loss: 0.00202393 || lr: [0.001]
Epoch [142500/200000] Training Loss: 0.00000029 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [142600/200000] Training Loss: 0.00000029 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [142700/200000] Training Loss: 0.00000029 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [142800/200000] Training Loss: 0.00000029 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [142900/200000] Training Loss: 0.00000029 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [143000/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [143100/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [143200/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [143300/200000] Training Loss: 0.00000034 Testing Loss: 0.00000038 || lr: [0.00049]
Epoch [143400/200000] Training Loss: 0.00000062 Testing Loss: 0.00000047 || lr: [0.00049]
Epoch [143500/200000] Training Loss: 0.00000154 Testing Loss: 0.00000120 || lr: [0.00049]
Epoch [143600/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [143700/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [143800/200000] Training Loss: 0.00000456 Testing Loss: 0.00000437 || lr: [0.00049]
Epoch [143900/200000] Training Loss: 0.00000029 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [144000/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [144100/200000] Training Loss: 0.00000034 Testing Loss: 0.00000035 || lr: [0.00049]
Epoch [144200/200000] Training Loss: 0.00000040 Testing Loss: 0.00000038 || lr: [0.00049]
Epoch [144300/200000] Training Loss: 0.00000034 Testing Loss: 0.00000051 || lr: [0.00049]
Epoch [144400/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [144500/200000] Training Loss: 0.00000032 Testing Loss: 0.00000034 || lr: [0.00049]
Epoch [144600/200000] Training Loss: 0.00000040 Testing Loss: 0.00000040 || lr: [0.00049]
Epoch [144700/200000] Training Loss: 0.00001345 Testing Loss: 0.00002519 || lr: [0.00049]
Epoch [144800/200000] Training Loss: 0.00000031 Testing Loss: 0.00000033 || lr: [0.00049]
Epoch [144900/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [145000/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [145100/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [145200/200000] Training Loss: 0.00000029 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [145300/200000] Training Loss: 0.00000029 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [145400/200000] Training Loss: 0.00000029 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [145500/200000] Training Loss: 0.00000029 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [145600/200000] Training Loss: 0.00000029 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [145700/200000] Training Loss: 0.00000029 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [145800/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [145900/200000] Training Loss: 0.00000029 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [146000/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [146100/200000] Training Loss: 0.00000043 Testing Loss: 0.00000045 || lr: [0.00049]
Epoch [146200/200000] Training Loss: 0.00000031 Testing Loss: 0.00000034 || lr: [0.00049]
Epoch [146300/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [146400/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [146500/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [146600/200000] Training Loss: 0.00000043 Testing Loss: 0.00000041 || lr: [0.00049]
Epoch [146700/200000] Training Loss: 0.00000043 Testing Loss: 0.00000048 || lr: [0.00049]
Epoch [146800/200000] Training Loss: 0.00000137 Testing Loss: 0.00000186 || lr: [0.00049]
Epoch [146900/200000] Training Loss: 0.00000038 Testing Loss: 0.00000041 || lr: [0.00049]
Epoch [147000/200000] Training Loss: 0.00000176 Testing Loss: 0.00000212 || lr: [0.00049]
Epoch [147100/200000] Training Loss: 0.00000032 Testing Loss: 0.00000036 || lr: [0.00049]
Epoch [147200/200000] Training Loss: 0.00000030 Testing Loss: 0.00000033 || lr: [0.00049]
Epoch [147300/200000] Training Loss: 0.00000112 Testing Loss: 0.00000052 || lr: [0.00049]
Epoch [147400/200000] Training Loss: 0.00000029 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [147500/200000] Training Loss: 0.00000033 Testing Loss: 0.00000035 || lr: [0.00049]
Epoch [147600/200000] Training Loss: 0.00000031 Testing Loss: 0.00000033 || lr: [0.00049]
Epoch [147700/200000] Training Loss: 0.00000038 Testing Loss: 0.00000041 || lr: [0.00049]
Epoch [147800/200000] Training Loss: 0.00000029 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [147900/200000] Training Loss: 0.00000081 Testing Loss: 0.00000095 || lr: [0.00049]
Epoch [148000/200000] Training Loss: 0.00000043 Testing Loss: 0.00000044 || lr: [0.00049]
Epoch [148100/200000] Training Loss: 0.00000033 Testing Loss: 0.00000035 || lr: [0.00049]
Epoch [148200/200000] Training Loss: 0.00000031 Testing Loss: 0.00000034 || lr: [0.00049]
Epoch [148300/200000] Training Loss: 0.00000031 Testing Loss: 0.00000033 || lr: [0.00049]
Epoch [148400/200000] Training Loss: 0.00000030 Testing Loss: 0.00000033 || lr: [0.00049]
Epoch [148500/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [148600/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [148700/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [148800/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [148900/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [149000/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [149100/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [149200/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [149300/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [149400/200000] Training Loss: 0.00000029 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [149500/200000] Training Loss: 0.00000029 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [149600/200000] Training Loss: 0.00000029 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [149700/200000] Training Loss: 0.00000029 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [149800/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [149900/200000] Training Loss: 0.00000029 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [150000/200000] Training Loss: 0.00000036 Testing Loss: 0.00000040 || lr: [0.00049]
Epoch [150100/200000] Training Loss: 0.00000029 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [150200/200000] Training Loss: 0.00000029 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [150300/200000] Training Loss: 0.00000037 Testing Loss: 0.00000040 || lr: [0.00049]
Epoch [150400/200000] Training Loss: 0.00000031 Testing Loss: 0.00000033 || lr: [0.00049]
Epoch [150500/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [150600/200000] Training Loss: 0.00000030 Testing Loss: 0.00000033 || lr: [0.00049]
Epoch [150700/200000] Training Loss: 0.00000071 Testing Loss: 0.00000098 || lr: [0.00049]
Epoch [150800/200000] Training Loss: 0.00000029 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [150900/200000] Training Loss: 0.00000029 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [151000/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [151100/200000] Training Loss: 0.00000054 Testing Loss: 0.00000060 || lr: [0.00049]
Epoch [151200/200000] Training Loss: 0.00000045 Testing Loss: 0.00000086 || lr: [0.00049]
Epoch [151300/200000] Training Loss: 0.00000033 Testing Loss: 0.00000035 || lr: [0.00049]
Epoch [151400/200000] Training Loss: 0.00000033 Testing Loss: 0.00000035 || lr: [0.00049]
Epoch [151500/200000] Training Loss: 0.00000048 Testing Loss: 0.00000050 || lr: [0.00049]
Epoch [151600/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [151700/200000] Training Loss: 0.00000029 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [151800/200000] Training Loss: 0.00000029 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [151900/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [152000/200000] Training Loss: 0.00000057 Testing Loss: 0.00000074 || lr: [0.00049]
Epoch [152100/200000] Training Loss: 0.00000029 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [152200/200000] Training Loss: 0.00000099 Testing Loss: 0.00000135 || lr: [0.00049]
Epoch [152300/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [152400/200000] Training Loss: 0.00000029 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [152500/200000] Training Loss: 0.00000029 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [152600/200000] Training Loss: 0.00000029 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [152700/200000] Training Loss: 0.00000029 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [152800/200000] Training Loss: 0.00000029 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [152900/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [153000/200000] Training Loss: 0.00000032 Testing Loss: 0.00000033 || lr: [0.00049]
Epoch [153100/200000] Training Loss: 0.00000031 Testing Loss: 0.00000033 || lr: [0.00049]
Epoch [153200/200000] Training Loss: 0.00000030 Testing Loss: 0.00000033 || lr: [0.00049]
Epoch [153300/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [153400/200000] Training Loss: 0.00000032 Testing Loss: 0.00000033 || lr: [0.00049]
Epoch [153500/200000] Training Loss: 0.00000029 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [153600/200000] Training Loss: 0.00000029 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [153700/200000] Training Loss: 0.00000031 Testing Loss: 0.00000033 || lr: [0.00049]
Epoch [153800/200000] Training Loss: 0.00000038 Testing Loss: 0.00000040 || lr: [0.00049]
Epoch [153900/200000] Training Loss: 0.00000030 Testing Loss: 0.00000033 || lr: [0.00049]
Epoch [154000/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [154100/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [154200/200000] Training Loss: 0.00000029 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [154300/200000] Training Loss: 0.00000029 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [154400/200000] Training Loss: 0.00000029 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [154500/200000] Training Loss: 0.00000029 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [154600/200000] Training Loss: 0.00000029 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [154700/200000] Training Loss: 0.00000029 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [154800/200000] Training Loss: 0.00000029 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [154900/200000] Training Loss: 0.00000029 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [155000/200000] Training Loss: 0.00000029 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [155100/200000] Training Loss: 0.00000029 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [155200/200000] Training Loss: 0.00000029 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [155300/200000] Training Loss: 0.00000029 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [155400/200000] Training Loss: 0.00000185 Testing Loss: 0.00000227 || lr: [0.00049]
Epoch [155500/200000] Training Loss: 0.00000029 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [155600/200000] Training Loss: 0.00000256 Testing Loss: 0.00000304 || lr: [0.00049]
Epoch [155700/200000] Training Loss: 0.00000029 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [155800/200000] Training Loss: 0.00000035 Testing Loss: 0.00000036 || lr: [0.00049]
Epoch [155900/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [156000/200000] Training Loss: 0.00000029 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [156100/200000] Training Loss: 0.00000032 Testing Loss: 0.00000034 || lr: [0.00049]
Epoch [156200/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [156300/200000] Training Loss: 0.00000029 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [156400/200000] Training Loss: 0.00000029 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [156500/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [156600/200000] Training Loss: 0.00000031 Testing Loss: 0.00000033 || lr: [0.00049]
Epoch [156700/200000] Training Loss: 0.00000034 Testing Loss: 0.00000036 || lr: [0.00049]
Epoch [156800/200000] Training Loss: 0.00000036 Testing Loss: 0.00000039 || lr: [0.00049]
Epoch [156900/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [157000/200000] Training Loss: 0.00000029 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [157100/200000] Training Loss: 0.00000033 Testing Loss: 0.00000037 || lr: [0.00049]
Epoch [157200/200000] Training Loss: 0.00000035 Testing Loss: 0.00000038 || lr: [0.00049]
Epoch [157300/200000] Training Loss: 0.00000204 Testing Loss: 0.00000303 || lr: [0.00049]
Epoch [157400/200000] Training Loss: 0.00000031 Testing Loss: 0.00000033 || lr: [0.00049]
Epoch [157500/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [157600/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [157700/200000] Training Loss: 0.00000029 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [157800/200000] Training Loss: 0.00000029 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [157900/200000] Training Loss: 0.00000029 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [158000/200000] Training Loss: 0.00000029 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [158100/200000] Training Loss: 0.00000029 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [158200/200000] Training Loss: 0.00000029 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [158300/200000] Training Loss: 0.00000029 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [158400/200000] Training Loss: 0.00000031 Testing Loss: 0.00000033 || lr: [0.00049]
Epoch [158500/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [158600/200000] Training Loss: 0.00000029 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [158700/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [158800/200000] Training Loss: 0.00000030 Testing Loss: 0.00000033 || lr: [0.00049]
Epoch [158900/200000] Training Loss: 0.00000032 Testing Loss: 0.00000035 || lr: [0.00049]
Epoch [159000/200000] Training Loss: 0.00000029 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [159100/200000] Training Loss: 0.00000044 Testing Loss: 0.00000045 || lr: [0.00049]
Epoch [159200/200000] Training Loss: 0.00000029 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [159300/200000] Training Loss: 0.00000032 Testing Loss: 0.00000033 || lr: [0.00049]
Epoch [159400/200000] Training Loss: 0.00000031 Testing Loss: 0.00000033 || lr: [0.00049]
Epoch [159500/200000] Training Loss: 0.00000084 Testing Loss: 0.00000106 || lr: [0.00049]
Epoch [159600/200000] Training Loss: 0.00000029 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [159700/200000] Training Loss: 0.00000295 Testing Loss: 0.00000752 || lr: [0.00049]
Epoch [159800/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [159900/200000] Training Loss: 0.00000029 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [160000/200000] Training Loss: 0.00000029 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [160100/200000] Training Loss: 0.00000029 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [160200/200000] Training Loss: 0.00000029 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [160300/200000] Training Loss: 0.00000029 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [160400/200000] Training Loss: 0.00000033 Testing Loss: 0.00000036 || lr: [0.00049]
Epoch [160500/200000] Training Loss: 0.00000029 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [160600/200000] Training Loss: 0.00000029 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [160700/200000] Training Loss: 0.00000029 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [160800/200000] Training Loss: 0.00000032 Testing Loss: 0.00000033 || lr: [0.00049]
Epoch [160900/200000] Training Loss: 0.00000029 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [161000/200000] Training Loss: 0.00000029 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [161100/200000] Training Loss: 0.00000029 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [161200/200000] Training Loss: 0.00000033 Testing Loss: 0.00000047 || lr: [0.00049]
Epoch [161300/200000] Training Loss: 0.00000033 Testing Loss: 0.00000036 || lr: [0.00049]
Epoch [161400/200000] Training Loss: 0.00000032 Testing Loss: 0.00000035 || lr: [0.00049]
Epoch [161500/200000] Training Loss: 0.00000032 Testing Loss: 0.00000034 || lr: [0.00049]
Epoch [161600/200000] Training Loss: 0.00000030 Testing Loss: 0.00000033 || lr: [0.00049]
Epoch [161700/200000] Training Loss: 0.00000029 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [161800/200000] Training Loss: 0.00000029 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [161900/200000] Training Loss: 0.00000029 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [162000/200000] Training Loss: 0.00000029 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [162100/200000] Training Loss: 0.00000029 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [162200/200000] Training Loss: 0.00000031 Testing Loss: 0.00000033 || lr: [0.00049]
Epoch [162300/200000] Training Loss: 0.00000029 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [162400/200000] Training Loss: 0.00000031 Testing Loss: 0.00000036 || lr: [0.00049]
Epoch [162500/200000] Training Loss: 0.00000032 Testing Loss: 0.00000033 || lr: [0.00049]
Epoch [162600/200000] Training Loss: 0.00000032 Testing Loss: 0.00000034 || lr: [0.00049]
Epoch [162700/200000] Training Loss: 0.00000055 Testing Loss: 0.00000049 || lr: [0.00049]
Epoch [162800/200000] Training Loss: 0.00000029 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [162900/200000] Training Loss: 0.00000033 Testing Loss: 0.00000035 || lr: [0.00049]
Epoch [163000/200000] Training Loss: 0.00000031 Testing Loss: 0.00000033 || lr: [0.00049]
Epoch [163100/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [163200/200000] Training Loss: 0.00000031 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [163300/200000] Training Loss: 0.00000052 Testing Loss: 0.00000074 || lr: [0.00049]
Epoch [163400/200000] Training Loss: 0.00000030 Testing Loss: 0.00000033 || lr: [0.00049]
Epoch [163500/200000] Training Loss: 0.00000031 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [163600/200000] Training Loss: 0.00000511 Testing Loss: 0.00000557 || lr: [0.00049]
Epoch [163700/200000] Training Loss: 0.00000036 Testing Loss: 0.00000039 || lr: [0.00049]
Epoch [163800/200000] Training Loss: 0.00000032 Testing Loss: 0.00000034 || lr: [0.00049]
Epoch [163900/200000] Training Loss: 0.00000031 Testing Loss: 0.00000033 || lr: [0.00049]
Epoch [164000/200000] Training Loss: 0.00000030 Testing Loss: 0.00000033 || lr: [0.00049]
Epoch [164100/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [164200/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [164300/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [164400/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [164500/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [164600/200000] Training Loss: 0.00000029 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [164700/200000] Training Loss: 0.00000029 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [164800/200000] Training Loss: 0.00000029 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [164900/200000] Training Loss: 0.00000029 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [165000/200000] Training Loss: 0.00000029 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [165100/200000] Training Loss: 0.00000029 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [165200/200000] Training Loss: 0.00000029 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [165300/200000] Training Loss: 0.00000029 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [165400/200000] Training Loss: 0.00000029 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [165500/200000] Training Loss: 0.00000029 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [165600/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [165700/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [165800/200000] Training Loss: 0.00000040 Testing Loss: 0.00000048 || lr: [0.00049]
Epoch [165900/200000] Training Loss: 0.00000029 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [166000/200000] Training Loss: 0.00000032 Testing Loss: 0.00000036 || lr: [0.00049]
Epoch [166100/200000] Training Loss: 0.00000029 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [166200/200000] Training Loss: 0.00000029 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [166300/200000] Training Loss: 0.00000029 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [166400/200000] Training Loss: 0.00000043 Testing Loss: 0.00000051 || lr: [0.00049]
Epoch [166500/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [166600/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [166700/200000] Training Loss: 0.00000060 Testing Loss: 0.00000059 || lr: [0.00049]
Epoch [166800/200000] Training Loss: 0.00000029 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [166900/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [167000/200000] Training Loss: 0.00000041 Testing Loss: 0.00000044 || lr: [0.00049]
Epoch [167100/200000] Training Loss: 0.00000029 Testing Loss: 0.00000033 || lr: [0.00049]
Epoch [167200/200000] Training Loss: 0.00000087 Testing Loss: 0.00000107 || lr: [0.00049]
Epoch [167300/200000] Training Loss: 0.00000031 Testing Loss: 0.00000033 || lr: [0.00049]
Epoch [167400/200000] Training Loss: 0.00000730 Testing Loss: 0.00000788 || lr: [0.00049]
Epoch [167500/200000] Training Loss: 0.00000033 Testing Loss: 0.00000036 || lr: [0.00049]
Epoch [167600/200000] Training Loss: 0.00000031 Testing Loss: 0.00000033 || lr: [0.00049]
Epoch [167700/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [167800/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [167900/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [168000/200000] Training Loss: 0.00000029 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [168100/200000] Training Loss: 0.00000029 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [168200/200000] Training Loss: 0.00000029 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [168300/200000] Training Loss: 0.00000029 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [168400/200000] Training Loss: 0.00000029 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [168500/200000] Training Loss: 0.00000029 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [168600/200000] Training Loss: 0.00000029 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [168700/200000] Training Loss: 0.00000029 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [168800/200000] Training Loss: 0.00000029 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [168900/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [169000/200000] Training Loss: 0.00000030 Testing Loss: 0.00000033 || lr: [0.00049]
Epoch [169100/200000] Training Loss: 0.00000029 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [169200/200000] Training Loss: 0.00000029 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [169300/200000] Training Loss: 0.00000029 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [169400/200000] Training Loss: 0.00000029 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [169500/200000] Training Loss: 0.00000029 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [169600/200000] Training Loss: 0.00000033 Testing Loss: 0.00000035 || lr: [0.00049]
Epoch [169700/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [169800/200000] Training Loss: 0.00000029 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [169900/200000] Training Loss: 0.00000029 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [170000/200000] Training Loss: 0.00000046 Testing Loss: 0.00000046 || lr: [0.00049]
Epoch [170100/200000] Training Loss: 0.00000037 Testing Loss: 0.00000036 || lr: [0.00049]
Epoch [170200/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [170300/200000] Training Loss: 0.00000033 Testing Loss: 0.00000038 || lr: [0.00049]
Epoch [170400/200000] Training Loss: 0.00000037 Testing Loss: 0.00000041 || lr: [0.00049]
Epoch [170500/200000] Training Loss: 0.00000032 Testing Loss: 0.00000035 || lr: [0.00049]
Epoch [170600/200000] Training Loss: 0.00000029 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [170700/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
