GPU: NVIDIA GeForce RTX 4090
GPU memory: 24080.88 MB
Loading existing data...
Epoch 100 / 400000 | Train Loss: 0.22252496 | Test Loss: 0.22624892 | lr: [0.0001]
Epoch 78200 / 400000 | Train Loss: 0.00066033 | Test Loss: 0.00092332 | lr: [3.2768000000000016e-05]
Epoch 78300 / 400000 | Train Loss: 0.00064135 | Test Loss: 0.00090810 | lr: [3.2768000000000016e-05]
Epoch 78400 / 400000 | Train Loss: 0.00067288 | Test Loss: 0.00093633 | lr: [3.2768000000000016e-05]
Epoch 78500 / 400000 | Train Loss: 0.00070540 | Test Loss: 0.00099445 | lr: [3.2768000000000016e-05]
Epoch 78600 / 400000 | Train Loss: 0.00070208 | Test Loss: 0.00096425 | lr: [3.2768000000000016e-05]
Epoch 78700 / 400000 | Train Loss: 0.00063996 | Test Loss: 0.00090579 | lr: [3.2768000000000016e-05]
Epoch 78800 / 400000 | Train Loss: 0.00066729 | Test Loss: 0.00094123 | lr: [3.2768000000000016e-05]
Epoch 78900 / 400000 | Train Loss: 0.00067332 | Test Loss: 0.00094234 | lr: [3.2768000000000016e-05]
Epoch 79000 / 400000 | Train Loss: 0.00065428 | Test Loss: 0.00091701 | lr: [3.2768000000000016e-05]
Epoch 79100 / 400000 | Train Loss: 0.00065190 | Test Loss: 0.00091471 | lr: [3.2768000000000016e-05]
Epoch 79200 / 400000 | Train Loss: 0.00066082 | Test Loss: 0.00092741 | lr: [3.2768000000000016e-05]
Epoch 79300 / 400000 | Train Loss: 0.00074883 | Test Loss: 0.00097620 | lr: [3.2768000000000016e-05]
Epoch 79400 / 400000 | Train Loss: 0.00065686 | Test Loss: 0.00092501 | lr: [3.2768000000000016e-05]
Epoch 79500 / 400000 | Train Loss: 0.00064053 | Test Loss: 0.00090449 | lr: [3.2768000000000016e-05]
Epoch 79600 / 400000 | Train Loss: 0.00064052 | Test Loss: 0.00090344 | lr: [3.2768000000000016e-05]
Epoch 79700 / 400000 | Train Loss: 0.00064291 | Test Loss: 0.00090820 | lr: [3.2768000000000016e-05]
Epoch 79800 / 400000 | Train Loss: 0.00063851 | Test Loss: 0.00090226 | lr: [3.2768000000000016e-05]
Epoch 79900 / 400000 | Train Loss: 0.00064687 | Test Loss: 0.00091033 | lr: [3.2768000000000016e-05]
Epoch 80000 / 400000 | Train Loss: 0.00071043 | Test Loss: 0.00098573 | lr: [3.2768000000000016e-05]
Epoch 80100 / 400000 | Train Loss: 0.00065287 | Test Loss: 0.00091540 | lr: [3.2768000000000016e-05]
Epoch 80200 / 400000 | Train Loss: 0.00066128 | Test Loss: 0.00092762 | lr: [3.2768000000000016e-05]
Epoch 80300 / 400000 | Train Loss: 0.00072427 | Test Loss: 0.00101357 | lr: [3.2768000000000016e-05]
Epoch 80400 / 400000 | Train Loss: 0.00067494 | Test Loss: 0.00093860 | lr: [3.2768000000000016e-05]
Epoch 80500 / 400000 | Train Loss: 0.00063791 | Test Loss: 0.00090266 | lr: [3.2768000000000016e-05]
Epoch 80600 / 400000 | Train Loss: 0.00066065 | Test Loss: 0.00092610 | lr: [3.2768000000000016e-05]
Epoch 80700 / 400000 | Train Loss: 0.00064374 | Test Loss: 0.00090800 | lr: [3.2768000000000016e-05]
Epoch 80800 / 400000 | Train Loss: 0.00067123 | Test Loss: 0.00094270 | lr: [3.2768000000000016e-05]
Epoch 80900 / 400000 | Train Loss: 0.00065242 | Test Loss: 0.00091568 | lr: [3.2768000000000016e-05]
Epoch 81000 / 400000 | Train Loss: 0.00068613 | Test Loss: 0.00093949 | lr: [3.2768000000000016e-05]
Epoch 81100 / 400000 | Train Loss: 0.00066929 | Test Loss: 0.00093497 | lr: [3.2768000000000016e-05]
Epoch 81200 / 400000 | Train Loss: 0.00070121 | Test Loss: 0.00095809 | lr: [3.2768000000000016e-05]
Epoch 81300 / 400000 | Train Loss: 0.00070115 | Test Loss: 0.00096992 | lr: [3.2768000000000016e-05]
Epoch 81400 / 400000 | Train Loss: 0.00063795 | Test Loss: 0.00089663 | lr: [3.2768000000000016e-05]
Epoch 81500 / 400000 | Train Loss: 0.00067447 | Test Loss: 0.00092697 | lr: [3.2768000000000016e-05]
Epoch 81600 / 400000 | Train Loss: 0.00063585 | Test Loss: 0.00089271 | lr: [3.2768000000000016e-05]
Epoch 81700 / 400000 | Train Loss: 0.00063505 | Test Loss: 0.00089668 | lr: [3.2768000000000016e-05]
Epoch 81800 / 400000 | Train Loss: 0.00064005 | Test Loss: 0.00089874 | lr: [3.2768000000000016e-05]
Epoch 81900 / 400000 | Train Loss: 0.00075236 | Test Loss: 0.00100778 | lr: [3.2768000000000016e-05]
Epoch 82000 / 400000 | Train Loss: 0.00065789 | Test Loss: 0.00091559 | lr: [3.2768000000000016e-05]
Epoch 82100 / 400000 | Train Loss: 0.00065282 | Test Loss: 0.00091824 | lr: [3.2768000000000016e-05]
Epoch 82200 / 400000 | Train Loss: 0.00066211 | Test Loss: 0.00090607 | lr: [3.2768000000000016e-05]
Epoch 82300 / 400000 | Train Loss: 0.00064413 | Test Loss: 0.00090806 | lr: [3.2768000000000016e-05]
Epoch 82400 / 400000 | Train Loss: 0.00062291 | Test Loss: 0.00087914 | lr: [3.2768000000000016e-05]
Epoch 82500 / 400000 | Train Loss: 0.00064810 | Test Loss: 0.00089519 | lr: [3.2768000000000016e-05]
Epoch 82600 / 400000 | Train Loss: 0.00066828 | Test Loss: 0.00092556 | lr: [3.2768000000000016e-05]
Epoch 82700 / 400000 | Train Loss: 0.00072112 | Test Loss: 0.00098849 | lr: [3.2768000000000016e-05]
Epoch 82800 / 400000 | Train Loss: 0.00062623 | Test Loss: 0.00088473 | lr: [3.2768000000000016e-05]
Epoch 82900 / 400000 | Train Loss: 0.00063021 | Test Loss: 0.00088623 | lr: [3.2768000000000016e-05]
Epoch 83000 / 400000 | Train Loss: 0.00061926 | Test Loss: 0.00087384 | lr: [3.2768000000000016e-05]
Epoch 83100 / 400000 | Train Loss: 0.00067055 | Test Loss: 0.00091703 | lr: [3.2768000000000016e-05]
Epoch 83200 / 400000 | Train Loss: 0.00061957 | Test Loss: 0.00087669 | lr: [3.2768000000000016e-05]
Epoch 83300 / 400000 | Train Loss: 0.00066429 | Test Loss: 0.00090650 | lr: [3.2768000000000016e-05]
Epoch 83400 / 400000 | Train Loss: 0.00063902 | Test Loss: 0.00089725 | lr: [3.2768000000000016e-05]
Epoch 83500 / 400000 | Train Loss: 0.00061644 | Test Loss: 0.00086913 | lr: [3.2768000000000016e-05]
Epoch 83600 / 400000 | Train Loss: 0.00064318 | Test Loss: 0.00090043 | lr: [3.2768000000000016e-05]
Epoch 83700 / 400000 | Train Loss: 0.00062373 | Test Loss: 0.00087537 | lr: [3.2768000000000016e-05]
Epoch 83800 / 400000 | Train Loss: 0.00064120 | Test Loss: 0.00089235 | lr: [3.2768000000000016e-05]
Epoch 83900 / 400000 | Train Loss: 0.00062231 | Test Loss: 0.00087411 | lr: [3.2768000000000016e-05]
Epoch 84000 / 400000 | Train Loss: 0.00064931 | Test Loss: 0.00089916 | lr: [3.2768000000000016e-05]
Epoch 84100 / 400000 | Train Loss: 0.00067463 | Test Loss: 0.00092102 | lr: [3.2768000000000016e-05]
Epoch 84200 / 400000 | Train Loss: 0.00065842 | Test Loss: 0.00090967 | lr: [3.2768000000000016e-05]
Epoch 84300 / 400000 | Train Loss: 0.00064184 | Test Loss: 0.00090519 | lr: [3.2768000000000016e-05]
Epoch 84400 / 400000 | Train Loss: 0.00063880 | Test Loss: 0.00089939 | lr: [3.2768000000000016e-05]
Epoch 84500 / 400000 | Train Loss: 0.00065780 | Test Loss: 0.00091374 | lr: [3.2768000000000016e-05]
Epoch 84600 / 400000 | Train Loss: 0.00065652 | Test Loss: 0.00091674 | lr: [3.2768000000000016e-05]
Epoch 84700 / 400000 | Train Loss: 0.00065096 | Test Loss: 0.00089837 | lr: [3.2768000000000016e-05]
Epoch 84800 / 400000 | Train Loss: 0.00064701 | Test Loss: 0.00089468 | lr: [3.2768000000000016e-05]
Epoch 84900 / 400000 | Train Loss: 0.00061911 | Test Loss: 0.00086843 | lr: [3.2768000000000016e-05]
Epoch 85000 / 400000 | Train Loss: 0.00062786 | Test Loss: 0.00087882 | lr: [3.2768000000000016e-05]
Epoch 85100 / 400000 | Train Loss: 0.00061287 | Test Loss: 0.00086119 | lr: [3.2768000000000016e-05]
Epoch 85200 / 400000 | Train Loss: 0.00065626 | Test Loss: 0.00090320 | lr: [3.2768000000000016e-05]
Epoch 85300 / 400000 | Train Loss: 0.00061312 | Test Loss: 0.00086073 | lr: [3.2768000000000016e-05]
Epoch 85400 / 400000 | Train Loss: 0.00061388 | Test Loss: 0.00086330 | lr: [3.2768000000000016e-05]
Epoch 85500 / 400000 | Train Loss: 0.00065546 | Test Loss: 0.00091714 | lr: [3.2768000000000016e-05]
Epoch 85600 / 400000 | Train Loss: 0.00063989 | Test Loss: 0.00088524 | lr: [3.2768000000000016e-05]
Epoch 85700 / 400000 | Train Loss: 0.00061060 | Test Loss: 0.00085906 | lr: [3.2768000000000016e-05]
Epoch 85800 / 400000 | Train Loss: 0.00062597 | Test Loss: 0.00086586 | lr: [3.2768000000000016e-05]
Epoch 85900 / 400000 | Train Loss: 0.00066897 | Test Loss: 0.00092888 | lr: [3.2768000000000016e-05]
Epoch 86000 / 400000 | Train Loss: 0.00061777 | Test Loss: 0.00086568 | lr: [3.2768000000000016e-05]
Epoch 86100 / 400000 | Train Loss: 0.00065316 | Test Loss: 0.00090519 | lr: [3.2768000000000016e-05]
Epoch 86200 / 400000 | Train Loss: 0.00063197 | Test Loss: 0.00088060 | lr: [3.2768000000000016e-05]
Epoch 86300 / 400000 | Train Loss: 0.00061525 | Test Loss: 0.00086053 | lr: [3.2768000000000016e-05]
Epoch 86400 / 400000 | Train Loss: 0.00067028 | Test Loss: 0.00091975 | lr: [3.2768000000000016e-05]
Epoch 86500 / 400000 | Train Loss: 0.00060686 | Test Loss: 0.00085241 | lr: [3.2768000000000016e-05]
Epoch 86600 / 400000 | Train Loss: 0.00063090 | Test Loss: 0.00087254 | lr: [3.2768000000000016e-05]
Epoch 86700 / 400000 | Train Loss: 0.00065386 | Test Loss: 0.00090533 | lr: [3.2768000000000016e-05]
Epoch 86800 / 400000 | Train Loss: 0.00072438 | Test Loss: 0.00098552 | lr: [3.2768000000000016e-05]
Epoch 86900 / 400000 | Train Loss: 0.00061320 | Test Loss: 0.00085932 | lr: [3.2768000000000016e-05]
Epoch 87000 / 400000 | Train Loss: 0.00062317 | Test Loss: 0.00086235 | lr: [3.2768000000000016e-05]
Epoch 87100 / 400000 | Train Loss: 0.00065290 | Test Loss: 0.00089158 | lr: [3.2768000000000016e-05]
Epoch 87200 / 400000 | Train Loss: 0.00061823 | Test Loss: 0.00086673 | lr: [3.2768000000000016e-05]
Epoch 87300 / 400000 | Train Loss: 0.00062736 | Test Loss: 0.00087445 | lr: [3.2768000000000016e-05]
Epoch 87400 / 400000 | Train Loss: 0.00061252 | Test Loss: 0.00085499 | lr: [3.2768000000000016e-05]
Epoch 87500 / 400000 | Train Loss: 0.00065862 | Test Loss: 0.00089589 | lr: [3.2768000000000016e-05]
Epoch 87600 / 400000 | Train Loss: 0.00062246 | Test Loss: 0.00086161 | lr: [3.2768000000000016e-05]
Epoch 87700 / 400000 | Train Loss: 0.00065348 | Test Loss: 0.00090661 | lr: [3.2768000000000016e-05]
Epoch 87800 / 400000 | Train Loss: 0.00061995 | Test Loss: 0.00086369 | lr: [3.2768000000000016e-05]
Epoch 87900 / 400000 | Train Loss: 0.00064376 | Test Loss: 0.00088752 | lr: [3.2768000000000016e-05]
Epoch 88000 / 400000 | Train Loss: 0.00062191 | Test Loss: 0.00086332 | lr: [3.2768000000000016e-05]
Epoch 88100 / 400000 | Train Loss: 0.00061553 | Test Loss: 0.00085209 | lr: [3.2768000000000016e-05]
Epoch 88200 / 400000 | Train Loss: 0.00062284 | Test Loss: 0.00086141 | lr: [3.2768000000000016e-05]
Epoch 88300 / 400000 | Train Loss: 0.00062823 | Test Loss: 0.00086493 | lr: [3.2768000000000016e-05]
Epoch 88400 / 400000 | Train Loss: 0.00060878 | Test Loss: 0.00085020 | lr: [3.2768000000000016e-05]
Epoch 88500 / 400000 | Train Loss: 0.00064366 | Test Loss: 0.00088781 | lr: [3.2768000000000016e-05]
Epoch 88600 / 400000 | Train Loss: 0.00063412 | Test Loss: 0.00087327 | lr: [3.2768000000000016e-05]
Epoch 88700 / 400000 | Train Loss: 0.00064555 | Test Loss: 0.00088104 | lr: [3.2768000000000016e-05]
Epoch 88800 / 400000 | Train Loss: 0.00062669 | Test Loss: 0.00086429 | lr: [3.2768000000000016e-05]
Epoch 88900 / 400000 | Train Loss: 0.00061094 | Test Loss: 0.00085162 | lr: [3.2768000000000016e-05]
Epoch 89000 / 400000 | Train Loss: 0.00064337 | Test Loss: 0.00087913 | lr: [3.2768000000000016e-05]
Epoch 89100 / 400000 | Train Loss: 0.00065012 | Test Loss: 0.00088871 | lr: [3.2768000000000016e-05]
Epoch 89200 / 400000 | Train Loss: 0.00065724 | Test Loss: 0.00090075 | lr: [3.2768000000000016e-05]
Epoch 89300 / 400000 | Train Loss: 0.00061459 | Test Loss: 0.00085473 | lr: [3.2768000000000016e-05]
Epoch 89400 / 400000 | Train Loss: 0.00066848 | Test Loss: 0.00090099 | lr: [3.2768000000000016e-05]
Epoch 89500 / 400000 | Train Loss: 0.00065136 | Test Loss: 0.00089736 | lr: [3.2768000000000016e-05]
Epoch 89600 / 400000 | Train Loss: 0.00062244 | Test Loss: 0.00085955 | lr: [3.2768000000000016e-05]
Epoch 89700 / 400000 | Train Loss: 0.00060196 | Test Loss: 0.00083838 | lr: [3.2768000000000016e-05]
Epoch 89800 / 400000 | Train Loss: 0.00060855 | Test Loss: 0.00084311 | lr: [3.2768000000000016e-05]
Epoch 89900 / 400000 | Train Loss: 0.00067087 | Test Loss: 0.00091808 | lr: [3.2768000000000016e-05]
Epoch 90000 / 400000 | Train Loss: 0.00061204 | Test Loss: 0.00084609 | lr: [3.2768000000000016e-05]
Epoch 90100 / 400000 | Train Loss: 0.00062905 | Test Loss: 0.00086686 | lr: [3.2768000000000016e-05]
Epoch 90200 / 400000 | Train Loss: 0.00062188 | Test Loss: 0.00086350 | lr: [3.2768000000000016e-05]
Epoch 90300 / 400000 | Train Loss: 0.00060335 | Test Loss: 0.00083995 | lr: [3.2768000000000016e-05]
Epoch 90400 / 400000 | Train Loss: 0.00060495 | Test Loss: 0.00084210 | lr: [3.2768000000000016e-05]
Epoch 90500 / 400000 | Train Loss: 0.00067038 | Test Loss: 0.00090543 | lr: [3.2768000000000016e-05]
Epoch 90600 / 400000 | Train Loss: 0.00059680 | Test Loss: 0.00083317 | lr: [3.2768000000000016e-05]
Epoch 90700 / 400000 | Train Loss: 0.00062379 | Test Loss: 0.00085345 | lr: [3.2768000000000016e-05]
Epoch 90800 / 400000 | Train Loss: 0.00063650 | Test Loss: 0.00086993 | lr: [3.2768000000000016e-05]
Epoch 90900 / 400000 | Train Loss: 0.00065418 | Test Loss: 0.00088604 | lr: [3.2768000000000016e-05]
Epoch 91000 / 400000 | Train Loss: 0.00061263 | Test Loss: 0.00085348 | lr: [3.2768000000000016e-05]
Epoch 91100 / 400000 | Train Loss: 0.00064527 | Test Loss: 0.00088588 | lr: [3.2768000000000016e-05]
Epoch 91200 / 400000 | Train Loss: 0.00060659 | Test Loss: 0.00084082 | lr: [3.2768000000000016e-05]
Epoch 91300 / 400000 | Train Loss: 0.00061056 | Test Loss: 0.00084740 | lr: [3.2768000000000016e-05]
Epoch 91400 / 400000 | Train Loss: 0.00063500 | Test Loss: 0.00087084 | lr: [3.2768000000000016e-05]
Epoch 91500 / 400000 | Train Loss: 0.00059989 | Test Loss: 0.00083404 | lr: [3.2768000000000016e-05]
Epoch 91600 / 400000 | Train Loss: 0.00059919 | Test Loss: 0.00083254 | lr: [3.2768000000000016e-05]
Epoch 91700 / 400000 | Train Loss: 0.00060951 | Test Loss: 0.00083830 | lr: [3.2768000000000016e-05]
Epoch 91800 / 400000 | Train Loss: 0.00068117 | Test Loss: 0.00092076 | lr: [3.2768000000000016e-05]
Epoch 91900 / 400000 | Train Loss: 0.00061366 | Test Loss: 0.00084801 | lr: [3.2768000000000016e-05]
Epoch 92000 / 400000 | Train Loss: 0.00063872 | Test Loss: 0.00087488 | lr: [3.2768000000000016e-05]
Epoch 92100 / 400000 | Train Loss: 0.00068021 | Test Loss: 0.00094876 | lr: [3.2768000000000016e-05]
Epoch 92200 / 400000 | Train Loss: 0.00060764 | Test Loss: 0.00083985 | lr: [3.2768000000000016e-05]
Epoch 92300 / 400000 | Train Loss: 0.00060012 | Test Loss: 0.00083221 | lr: [3.2768000000000016e-05]
Epoch 92400 / 400000 | Train Loss: 0.00059780 | Test Loss: 0.00082814 | lr: [3.2768000000000016e-05]
Epoch 92500 / 400000 | Train Loss: 0.00059072 | Test Loss: 0.00082239 | lr: [3.2768000000000016e-05]
Epoch 92600 / 400000 | Train Loss: 0.00062343 | Test Loss: 0.00085559 | lr: [3.2768000000000016e-05]
Epoch 92700 / 400000 | Train Loss: 0.00059042 | Test Loss: 0.00082216 | lr: [3.2768000000000016e-05]
Epoch 92800 / 400000 | Train Loss: 0.00061493 | Test Loss: 0.00084341 | lr: [3.2768000000000016e-05]
Epoch 92900 / 400000 | Train Loss: 0.00059499 | Test Loss: 0.00082828 | lr: [3.2768000000000016e-05]
Epoch 93000 / 400000 | Train Loss: 0.00059555 | Test Loss: 0.00082674 | lr: [3.2768000000000016e-05]
Epoch 93100 / 400000 | Train Loss: 0.00060256 | Test Loss: 0.00083708 | lr: [3.2768000000000016e-05]
Epoch 93200 / 400000 | Train Loss: 0.00059310 | Test Loss: 0.00082205 | lr: [3.2768000000000016e-05]
Epoch 93300 / 400000 | Train Loss: 0.00059269 | Test Loss: 0.00082323 | lr: [3.2768000000000016e-05]
Epoch 93400 / 400000 | Train Loss: 0.00059201 | Test Loss: 0.00081933 | lr: [3.2768000000000016e-05]
Epoch 93500 / 400000 | Train Loss: 0.00058628 | Test Loss: 0.00081673 | lr: [3.2768000000000016e-05]
Epoch 93600 / 400000 | Train Loss: 0.00063717 | Test Loss: 0.00087025 | lr: [3.2768000000000016e-05]
Epoch 93700 / 400000 | Train Loss: 0.00059778 | Test Loss: 0.00082916 | lr: [3.2768000000000016e-05]
Epoch 93800 / 400000 | Train Loss: 0.00066921 | Test Loss: 0.00092421 | lr: [3.2768000000000016e-05]
Epoch 93900 / 400000 | Train Loss: 0.00062070 | Test Loss: 0.00085931 | lr: [3.2768000000000016e-05]
Epoch 94000 / 400000 | Train Loss: 0.00059842 | Test Loss: 0.00082481 | lr: [3.2768000000000016e-05]
Epoch 94100 / 400000 | Train Loss: 0.00060379 | Test Loss: 0.00083890 | lr: [3.2768000000000016e-05]
Epoch 94200 / 400000 | Train Loss: 0.00060979 | Test Loss: 0.00084390 | lr: [3.2768000000000016e-05]
Epoch 94300 / 400000 | Train Loss: 0.00059811 | Test Loss: 0.00082722 | lr: [3.2768000000000016e-05]
Epoch 94400 / 400000 | Train Loss: 0.00064863 | Test Loss: 0.00087125 | lr: [3.2768000000000016e-05]
Epoch 94500 / 400000 | Train Loss: 0.00065134 | Test Loss: 0.00087333 | lr: [3.2768000000000016e-05]
Epoch 94600 / 400000 | Train Loss: 0.00057821 | Test Loss: 0.00080694 | lr: [3.2768000000000016e-05]
Epoch 94700 / 400000 | Train Loss: 0.00066175 | Test Loss: 0.00084725 | lr: [3.2768000000000016e-05]
Epoch 94800 / 400000 | Train Loss: 0.00058825 | Test Loss: 0.00081908 | lr: [3.2768000000000016e-05]
Epoch 94900 / 400000 | Train Loss: 0.00062385 | Test Loss: 0.00084504 | lr: [3.2768000000000016e-05]
Epoch 95000 / 400000 | Train Loss: 0.00058543 | Test Loss: 0.00081557 | lr: [3.2768000000000016e-05]
Epoch 95100 / 400000 | Train Loss: 0.00057457 | Test Loss: 0.00080105 | lr: [3.2768000000000016e-05]
Epoch 95200 / 400000 | Train Loss: 0.00057863 | Test Loss: 0.00080632 | lr: [3.2768000000000016e-05]
Epoch 95300 / 400000 | Train Loss: 0.00058522 | Test Loss: 0.00080979 | lr: [3.2768000000000016e-05]
Epoch 95400 / 400000 | Train Loss: 0.00058538 | Test Loss: 0.00081005 | lr: [3.2768000000000016e-05]
Epoch 95500 / 400000 | Train Loss: 0.00071009 | Test Loss: 0.00093696 | lr: [3.2768000000000016e-05]
Epoch 95600 / 400000 | Train Loss: 0.00058316 | Test Loss: 0.00081105 | lr: [3.2768000000000016e-05]
Epoch 95700 / 400000 | Train Loss: 0.00059422 | Test Loss: 0.00081902 | lr: [3.2768000000000016e-05]
Epoch 95800 / 400000 | Train Loss: 0.00066729 | Test Loss: 0.00087237 | lr: [3.2768000000000016e-05]
Epoch 95900 / 400000 | Train Loss: 0.00061167 | Test Loss: 0.00084531 | lr: [3.2768000000000016e-05]
Epoch 96000 / 400000 | Train Loss: 0.00059355 | Test Loss: 0.00081834 | lr: [3.2768000000000016e-05]
Epoch 96100 / 400000 | Train Loss: 0.00060468 | Test Loss: 0.00082546 | lr: [3.2768000000000016e-05]
Epoch 96200 / 400000 | Train Loss: 0.00059190 | Test Loss: 0.00081760 | lr: [3.2768000000000016e-05]
Epoch 96300 / 400000 | Train Loss: 0.00058633 | Test Loss: 0.00080765 | lr: [3.2768000000000016e-05]
Epoch 96400 / 400000 | Train Loss: 0.00059229 | Test Loss: 0.00081952 | lr: [3.2768000000000016e-05]
Epoch 96500 / 400000 | Train Loss: 0.00057412 | Test Loss: 0.00080141 | lr: [3.2768000000000016e-05]
Epoch 96600 / 400000 | Train Loss: 0.00061121 | Test Loss: 0.00083604 | lr: [3.2768000000000016e-05]
Epoch 96700 / 400000 | Train Loss: 0.00062690 | Test Loss: 0.00083615 | lr: [3.2768000000000016e-05]
Epoch 96800 / 400000 | Train Loss: 0.00057851 | Test Loss: 0.00080394 | lr: [3.2768000000000016e-05]
Epoch 96900 / 400000 | Train Loss: 0.00057040 | Test Loss: 0.00079324 | lr: [3.2768000000000016e-05]
Epoch 97000 / 400000 | Train Loss: 0.00056768 | Test Loss: 0.00078972 | lr: [3.2768000000000016e-05]
Epoch 97100 / 400000 | Train Loss: 0.00056756 | Test Loss: 0.00078871 | lr: [3.2768000000000016e-05]
Epoch 97200 / 400000 | Train Loss: 0.00055997 | Test Loss: 0.00078277 | lr: [3.2768000000000016e-05]
Epoch 97300 / 400000 | Train Loss: 0.00056118 | Test Loss: 0.00078396 | lr: [3.2768000000000016e-05]
Epoch 97400 / 400000 | Train Loss: 0.00057258 | Test Loss: 0.00079706 | lr: [3.2768000000000016e-05]
Epoch 97500 / 400000 | Train Loss: 0.00056269 | Test Loss: 0.00078526 | lr: [3.2768000000000016e-05]
Epoch 97600 / 400000 | Train Loss: 0.00057236 | Test Loss: 0.00079668 | lr: [3.2768000000000016e-05]
Epoch 97700 / 400000 | Train Loss: 0.00061361 | Test Loss: 0.00083383 | lr: [3.2768000000000016e-05]
Epoch 97800 / 400000 | Train Loss: 0.00060274 | Test Loss: 0.00082292 | lr: [3.2768000000000016e-05]
Epoch 97900 / 400000 | Train Loss: 0.00060592 | Test Loss: 0.00083173 | lr: [3.2768000000000016e-05]
Epoch 98000 / 400000 | Train Loss: 0.00059950 | Test Loss: 0.00081554 | lr: [3.2768000000000016e-05]
Epoch 98100 / 400000 | Train Loss: 0.00061254 | Test Loss: 0.00083172 | lr: [3.2768000000000016e-05]
Epoch 98200 / 400000 | Train Loss: 0.00057454 | Test Loss: 0.00079908 | lr: [3.2768000000000016e-05]
Epoch 98300 / 400000 | Train Loss: 0.00058292 | Test Loss: 0.00079505 | lr: [3.2768000000000016e-05]
Epoch 98400 / 400000 | Train Loss: 0.00059646 | Test Loss: 0.00081255 | lr: [3.2768000000000016e-05]
Epoch 98500 / 400000 | Train Loss: 0.00059894 | Test Loss: 0.00081825 | lr: [3.2768000000000016e-05]
Epoch 98600 / 400000 | Train Loss: 0.00062931 | Test Loss: 0.00085242 | lr: [3.2768000000000016e-05]
Epoch 98700 / 400000 | Train Loss: 0.00061733 | Test Loss: 0.00083618 | lr: [3.2768000000000016e-05]
Epoch 98800 / 400000 | Train Loss: 0.00060120 | Test Loss: 0.00080995 | lr: [3.2768000000000016e-05]
Epoch 98900 / 400000 | Train Loss: 0.00058379 | Test Loss: 0.00079723 | lr: [3.2768000000000016e-05]
Epoch 99000 / 400000 | Train Loss: 0.00055470 | Test Loss: 0.00077559 | lr: [3.2768000000000016e-05]
Epoch 99100 / 400000 | Train Loss: 0.00057255 | Test Loss: 0.00079413 | lr: [3.2768000000000016e-05]
Epoch 99200 / 400000 | Train Loss: 0.00056645 | Test Loss: 0.00078382 | lr: [3.2768000000000016e-05]
